path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.gc_bias.detail_metrics	syn36424514	Sample_21.gc_bias.detail_metrics	syn36435242	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.gc_bias.pdf	syn36424514	Sample_21.gc_bias.pdf	syn36435246	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.gc_bias.summary_metrics	syn36424514	Sample_21.gc_bias.summary_metrics	syn36435253	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.insert_size_histogram.pdf	syn36424514	Sample_21.insert_size_histogram.pdf	syn36435255	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.insert_size_metrics	syn36424514	Sample_21.insert_size_metrics	syn36435258	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.quality_distribution.pdf	syn36424514	Sample_21.quality_distribution.pdf	syn36435279	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.quality_by_cycle.pdf	syn36424514	Sample_21.quality_by_cycle.pdf	syn36435270	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.quality_by_cycle_metrics	syn36424514	Sample_21.quality_by_cycle_metrics	syn36435272	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.quality_distribution_metrics	syn36424514	Sample_21.quality_distribution_metrics	syn36435282	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.Aligned.toTranscriptome.out.bam	syn36424514	Sample_21.Aligned.toTranscriptome.out.bam	syn36434722	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.read_length_histogram.pdf	syn36424514	Sample_21.read_length_histogram.pdf	syn36435286	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rna_metrics	syn36424514	Sample_21.rna_metrics	syn36435293	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rna_metrics.pdf	syn36424514	Sample_21.rna_metrics.pdf	syn36435302	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rna_metrics.stderr	syn36424514	Sample_21.rna_metrics.stderr	syn36435309	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rnaseqc.exon_cv.tsv	syn36424514	Sample_21.rnaseqc.exon_cv.tsv	syn36435327	True	text/tab-separated-values				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rnaseqc.gene_reads.gct	syn36424514	Sample_21.rnaseqc.gene_reads.gct	syn36435348	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rnaseqc.gene_tpm.gct.stdout	syn36424514	Sample_21.rnaseqc.gene_tpm.gct.stdout	syn36435362	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rnaseqc.gene_tpm.gct.stderr	syn36424514	Sample_21.rnaseqc.gene_tpm.gct.stderr	syn36435357	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rnaseqc.gene_fragments.gct	syn36424514	Sample_21.rnaseqc.gene_fragments.gct	syn36435339	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rnaseqc.gene_tpm.gct	syn36424514	Sample_21.rnaseqc.gene_tpm.gct	syn36435353	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.stderr	syn36424514	Sample_21.stderr	syn36435367	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.md.metrics	syn36424514	Sample_22.Aligned.sortedByCoord.md.metrics	syn36435375	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.md.stderr	syn36424514	Sample_22.Aligned.sortedByCoord.md.stderr	syn36435381	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.md.stdout	syn36424514	Sample_22.Aligned.sortedByCoord.md.stdout	syn36435382	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.bam.RI	syn36424514	Sample_22.Aligned.sortedByCoord.out.bam.RI	syn36435387	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.bam.bai	syn36424514	Sample_22.Aligned.sortedByCoord.out.bam.bai	syn36435390	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.bam.zapped	syn36424514	Sample_22.Aligned.sortedByCoord.out.bam.zapped	syn36435396	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.md.bai	syn36424514	Sample_22.Aligned.sortedByCoord.out.md.bai	syn36435404	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.md.bam.md5	syn36424514	Sample_22.Aligned.sortedByCoord.out.md.bam.md5	syn36435425	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.stderr	syn36424514	Sample_22.Aligned.sortedByCoord.out.stderr	syn36435438	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.md.bam.bai	syn36424514	Sample_22.Aligned.sortedByCoord.out.md.bam.bai	syn36435419	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.stdout	syn36424514	Sample_22.Aligned.sortedByCoord.out.stdout	syn36435445	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Chimeric.out.junction	syn36424514	Sample_22.Chimeric.out.junction	syn36435465	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.rnaseqc.exon_reads.gct	syn36424514	Sample_21.rnaseqc.exon_reads.gct	syn36435336	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Log.final.out	syn36424514	Sample_22.Log.final.out	syn36435481	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Log.out	syn36424514	Sample_22.Log.out	syn36435484	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Log.progress.out	syn36424514	Sample_22.Log.progress.out	syn36435496	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.ReadsPerGene.out.tab	syn36424514	Sample_22.ReadsPerGene.out.tab	syn36435498	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.SJ.out.tab	syn36424514	Sample_22.SJ.out.tab	syn36435502	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.alignment_summary_metrics	syn36424514	Sample_22.alignment_summary_metrics	syn36435511	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.base_distribution_by_cycle.pdf	syn36424514	Sample_22.base_distribution_by_cycle.pdf	syn36435514	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.base_distribution_by_cycle_metrics	syn36424514	Sample_22.base_distribution_by_cycle_metrics	syn36435518	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.gc_bias.detail_metrics	syn36424514	Sample_22.gc_bias.detail_metrics	syn36435521	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.gc_bias.pdf	syn36424514	Sample_22.gc_bias.pdf	syn36435524	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.gc_bias.summary_metrics	syn36424514	Sample_22.gc_bias.summary_metrics	syn36435535	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.insert_size_histogram.pdf	syn36424514	Sample_22.insert_size_histogram.pdf	syn36435555	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.insert_size_metrics	syn36424514	Sample_22.insert_size_metrics	syn36435568	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.quality_by_cycle.pdf	syn36424514	Sample_22.quality_by_cycle.pdf	syn36435571	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.quality_by_cycle_metrics	syn36424514	Sample_22.quality_by_cycle_metrics	syn36435580	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.quality_distribution.pdf	syn36424514	Sample_22.quality_distribution.pdf	syn36435596	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.quality_distribution_metrics	syn36424514	Sample_22.quality_distribution_metrics	syn36435626	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.read_length_histogram.pdf	syn36424514	Sample_22.read_length_histogram.pdf	syn36435669	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_21.Aligned.sortedByCoord.out.md.bam	syn36424514	Sample_21.Aligned.sortedByCoord.out.md.bam	syn36434352	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rna_metrics	syn36424514	Sample_22.rna_metrics	syn36435727	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rna_metrics.pdf	syn36424514	Sample_22.rna_metrics.pdf	syn36435794	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rna_metrics.stderr	syn36424514	Sample_22.rna_metrics.stderr	syn36435859	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rnaseqc.exon_cv.tsv	syn36424514	Sample_22.rnaseqc.exon_cv.tsv	syn36436044	True	text/tab-separated-values				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rnaseqc.gene_tpm.gct.stderr	syn36424514	Sample_22.rnaseqc.gene_tpm.gct.stderr	syn36436411	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rnaseqc.gene_tpm.gct	syn36424514	Sample_22.rnaseqc.gene_tpm.gct	syn36436401	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rnaseqc.gene_tpm.gct.stdout	syn36424514	Sample_22.rnaseqc.gene_tpm.gct.stdout	syn36436420	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rnaseqc.gene_reads.gct	syn36424514	Sample_22.rnaseqc.gene_reads.gct	syn36436390	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rnaseqc.gene_fragments.gct	syn36424514	Sample_22.rnaseqc.gene_fragments.gct	syn36436289	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.stderr	syn36424514	Sample_22.stderr	syn36436431	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.toTranscriptome.out.bam	syn36424514	Sample_22.Aligned.toTranscriptome.out.bam	syn36435458	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.md.metrics	syn36424514	Sample_23.Aligned.sortedByCoord.md.metrics	syn36436438	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.md.stderr	syn36424514	Sample_23.Aligned.sortedByCoord.md.stderr	syn36436441	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.md.stdout	syn36424514	Sample_23.Aligned.sortedByCoord.md.stdout	syn36436446	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.bam.RI	syn36424514	Sample_23.Aligned.sortedByCoord.out.bam.RI	syn36436452	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.bam.zapped	syn36424514	Sample_23.Aligned.sortedByCoord.out.bam.zapped	syn36436462	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.bam.bai	syn36424514	Sample_23.Aligned.sortedByCoord.out.bam.bai	syn36436459	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.md.bam.md5	syn36424514	Sample_23.Aligned.sortedByCoord.out.md.bam.md5	syn36436550	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.md.bam.bai	syn36424514	Sample_23.Aligned.sortedByCoord.out.md.bam.bai	syn36436536	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.stderr	syn36424514	Sample_23.Aligned.sortedByCoord.out.stderr	syn36436569	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.stdout	syn36424514	Sample_23.Aligned.sortedByCoord.out.stdout	syn36436574	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.sortedByCoord.out.md.bai	syn36424514	Sample_23.Aligned.sortedByCoord.out.md.bai	syn36436465	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Log.final.out	syn36424514	Sample_23.Log.final.out	syn36436604	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Chimeric.out.junction	syn36424514	Sample_23.Chimeric.out.junction	syn36436593	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Log.out	syn36424514	Sample_23.Log.out	syn36436605	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Log.progress.out	syn36424514	Sample_23.Log.progress.out	syn36436609	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.rnaseqc.exon_reads.gct	syn36424514	Sample_22.rnaseqc.exon_reads.gct	syn36436173	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.ReadsPerGene.out.tab	syn36424514	Sample_23.ReadsPerGene.out.tab	syn36436614	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.SJ.out.tab	syn36424514	Sample_23.SJ.out.tab	syn36436620	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_20.Aligned.sortedByCoord.out.md.bam	syn36424514	Sample_20.Aligned.sortedByCoord.out.md.bam	syn36433979	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.alignment_summary_metrics	syn36424514	Sample_23.alignment_summary_metrics	syn36436631	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.base_distribution_by_cycle.pdf	syn36424514	Sample_23.base_distribution_by_cycle.pdf	syn36436638	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.base_distribution_by_cycle_metrics	syn36424514	Sample_23.base_distribution_by_cycle_metrics	syn36436645	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.gc_bias.pdf	syn36424514	Sample_23.gc_bias.pdf	syn36436659	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.gc_bias.summary_metrics	syn36424514	Sample_23.gc_bias.summary_metrics	syn36436670	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.gc_bias.detail_metrics	syn36424514	Sample_23.gc_bias.detail_metrics	syn36436651	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.insert_size_histogram.pdf	syn36424514	Sample_23.insert_size_histogram.pdf	syn36436676	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.insert_size_metrics	syn36424514	Sample_23.insert_size_metrics	syn36436679	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.quality_by_cycle.pdf	syn36424514	Sample_23.quality_by_cycle.pdf	syn36436686	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.quality_by_cycle_metrics	syn36424514	Sample_23.quality_by_cycle_metrics	syn36436691	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.quality_distribution.pdf	syn36424514	Sample_23.quality_distribution.pdf	syn36436693	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.Aligned.toTranscriptome.out.bam	syn36424514	Sample_23.Aligned.toTranscriptome.out.bam	syn36436584	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.quality_distribution_metrics	syn36424514	Sample_23.quality_distribution_metrics	syn36436700	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rna_metrics	syn36424514	Sample_23.rna_metrics	syn36436709	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.read_length_histogram.pdf	syn36424514	Sample_23.read_length_histogram.pdf	syn36436707	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rna_metrics.pdf	syn36424514	Sample_23.rna_metrics.pdf	syn36436716	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rna_metrics.stderr	syn36424514	Sample_23.rna_metrics.stderr	syn36436724	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rnaseqc.exon_cv.tsv	syn36424514	Sample_23.rnaseqc.exon_cv.tsv	syn36436738	True	text/tab-separated-values				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rnaseqc.gene_reads.gct	syn36424514	Sample_23.rnaseqc.gene_reads.gct	syn36436811	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rnaseqc.gene_fragments.gct	syn36424514	Sample_23.rnaseqc.gene_fragments.gct	syn36436791	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rnaseqc.gene_tpm.gct.stderr	syn36424514	Sample_23.rnaseqc.gene_tpm.gct.stderr	syn36436826	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rnaseqc.gene_tpm.gct	syn36424514	Sample_23.rnaseqc.gene_tpm.gct	syn36436816	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rnaseqc.gene_tpm.gct.stdout	syn36424514	Sample_23.rnaseqc.gene_tpm.gct.stdout	syn36436840	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.stderr	syn36424514	Sample_23.stderr	syn36436864	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.md.metrics	syn36424514	Sample_24.Aligned.sortedByCoord.md.metrics	syn36436958	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.md.stderr	syn36424514	Sample_24.Aligned.sortedByCoord.md.stderr	syn36437028	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.md.stdout	syn36424514	Sample_24.Aligned.sortedByCoord.md.stdout	syn36437095	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.bam.RI	syn36424514	Sample_24.Aligned.sortedByCoord.out.bam.RI	syn36437171	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.bam.bai	syn36424514	Sample_24.Aligned.sortedByCoord.out.bam.bai	syn36437252	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.bam.zapped	syn36424514	Sample_24.Aligned.sortedByCoord.out.bam.zapped	syn36437355	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.md.bai	syn36424514	Sample_24.Aligned.sortedByCoord.out.md.bai	syn36437587	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.md.bam.md5	syn36424514	Sample_24.Aligned.sortedByCoord.out.md.bam.md5	syn36437871	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.md.bam.bai	syn36424514	Sample_24.Aligned.sortedByCoord.out.md.bam.bai	syn36437865	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.stderr	syn36424514	Sample_24.Aligned.sortedByCoord.out.stderr	syn36437893	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.sortedByCoord.out.stdout	syn36424514	Sample_24.Aligned.sortedByCoord.out.stdout	syn36437901	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Chimeric.out.junction	syn36424514	Sample_24.Chimeric.out.junction	syn36437918	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_23.rnaseqc.exon_reads.gct	syn36424514	Sample_23.rnaseqc.exon_reads.gct	syn36436758	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Log.final.out	syn36424514	Sample_24.Log.final.out	syn36437931	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Log.out	syn36424514	Sample_24.Log.out	syn36437937	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Log.progress.out	syn36424514	Sample_24.Log.progress.out	syn36437941	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.ReadsPerGene.out.tab	syn36424514	Sample_24.ReadsPerGene.out.tab	syn36437947	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.SJ.out.tab	syn36424514	Sample_24.SJ.out.tab	syn36437951	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.base_distribution_by_cycle.pdf	syn36424514	Sample_24.base_distribution_by_cycle.pdf	syn36437993	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.alignment_summary_metrics	syn36424514	Sample_24.alignment_summary_metrics	syn36437989	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.base_distribution_by_cycle_metrics	syn36424514	Sample_24.base_distribution_by_cycle_metrics	syn36438001	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.gc_bias.detail_metrics	syn36424514	Sample_24.gc_bias.detail_metrics	syn36438010	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_22.Aligned.sortedByCoord.out.md.bam	syn36424514	Sample_22.Aligned.sortedByCoord.out.md.bam	syn36435416	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.gc_bias.summary_metrics	syn36424514	Sample_24.gc_bias.summary_metrics	syn36438032	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.gc_bias.pdf	syn36424514	Sample_24.gc_bias.pdf	syn36438018	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.insert_size_histogram.pdf	syn36424514	Sample_24.insert_size_histogram.pdf	syn36438040	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.insert_size_metrics	syn36424514	Sample_24.insert_size_metrics	syn36438049	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.quality_by_cycle.pdf	syn36424514	Sample_24.quality_by_cycle.pdf	syn36438053	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.quality_distribution_metrics	syn36424514	Sample_24.quality_distribution_metrics	syn36438066	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.quality_distribution.pdf	syn36424514	Sample_24.quality_distribution.pdf	syn36438064	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.quality_by_cycle_metrics	syn36424514	Sample_24.quality_by_cycle_metrics	syn36438057	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.Aligned.toTranscriptome.out.bam	syn36424514	Sample_24.Aligned.toTranscriptome.out.bam	syn36437911	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.read_length_histogram.pdf	syn36424514	Sample_24.read_length_histogram.pdf	syn36438069	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rna_metrics	syn36424514	Sample_24.rna_metrics	syn36438075	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rna_metrics.pdf	syn36424514	Sample_24.rna_metrics.pdf	syn36438080	True	application/pdf				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rna_metrics.stderr	syn36424514	Sample_24.rna_metrics.stderr	syn36438084	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rnaseqc.exon_cv.tsv	syn36424514	Sample_24.rnaseqc.exon_cv.tsv	syn36438093	True	text/tab-separated-values				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rnaseqc.gene_tpm.gct.stderr	syn36424514	Sample_24.rnaseqc.gene_tpm.gct.stderr	syn36438116	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rnaseqc.gene_fragments.gct	syn36424514	Sample_24.rnaseqc.gene_fragments.gct	syn36438102	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rnaseqc.gene_tpm.gct	syn36424514	Sample_24.rnaseqc.gene_tpm.gct	syn36438113	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.stderr	syn36424514	Sample_24.stderr	syn36438123	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rnaseqc.gene_tpm.gct.stdout	syn36424514	Sample_24.rnaseqc.gene_tpm.gct.stdout	syn36438121	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_24.rnaseqc.gene_reads.gct	syn36424514	Sample_24.rnaseqc.gene_reads.gct	syn36438110	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_25.Aligned.sortedByCoord.md.metrics	syn36424514	Sample_25.Aligned.sortedByCoord.md.metrics	syn36438133	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_25.Aligned.sortedByCoord.md.stdout	syn36424514	Sample_25.Aligned.sortedByCoord.md.stdout	syn36438140	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_25.Aligned.sortedByCoord.md.stderr	syn36424514	Sample_25.Aligned.sortedByCoord.md.stderr	syn36438136	True	application/octet-stream				
/home/jiajun/statgen/protocol_data/output/rnaseq/Sample_25.Aligned.sortedByCoord.out.bam.RI	syn36424514	Sample_25.Aligned.sortedByCoord.out.bam.RI	syn36438149	True	application/octet-stream				
